year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2013	PC	CONCOURS ECOLE POLYTECHNIQUE	ECOLE POLYTECHNIQUE	1274	27.0%	34.0%	281	14.0%	41.0%	168	14.0%	37.0%	159	142	15.0%	37.0%	142
2013	PC	CONCOURS ECOLE POLYTECHNIQUE	ESPCI ParisTech	1396	28.0%	32.0%	462	20.0%	39.0%	387	20.0%	38.0%	383	61	24.0%	45.0%	60
2013	PC	CONCOURS ECOLE POLYTECHNIQUE	ESPCI ParisTech Etranger	61	31.0%	38.0%	19	31.0%	53.0%	13	15.0%	47.0%	13	1	0.0%	100.0%	5
2013	PC	BANQUE ENS	ENS Ulm	949	25.0%	36.0%	96	8.0%	57.0%	62	9.0%	52.0%	61	19	5.0%	48.0%	19
2013	PC	BANQUE ENS	ENS Cachan PC	1068	26.0%	36.0%	269	15.0%	54.0%	175	18.0%	50.0%	172	14	14.0%	72.0%	14
2013	PC	BANQUE ENS	ENS de Lyon	979	26.0%	36.0%	247	17.0%	52.0%	160	18.0%	52.0%	158	19	21.0%	64.0%	19
2013	PC	CONCOURS COMMUN MINES-PONTS	MINES ParisTech										90	18	16.0%	28.0%	18
2013	PC	CONCOURS COMMUN MINES-PONTS	MINES de NANCY										798	31	16.0%	42.0%	32
2013	PC	CONCOURS COMMUN MINES-PONTS	MINES de SAINT-ETIENNE										845	39	25.0%	59.0%	42
2013	PC	CONCOURS COMMUN MINES-PONTS	PONTS ParisTech										223	30	23.0%	10.0%	30
2013	PC	CONCOURS COMMUN MINES-PONTS	SUPAERO (ISAE) Toulouse										399	25	28.0%	28.0%	23
2013	PC	CONCOURS COMMUN MINES-PONTS	ENSTA ParisTech										444	30	40.0%	37.0%	29
2013	PC	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Paris										416	17	29.0%	36.0%	16
2013	PC	CONCOURS COMMUN MINES-PONTS	TELECOM ParisTech cursus Sophia										468	6	33.0%	50.0%	5
2013	PC	CONCOURS COMMUN MINES-PONTS	TELECOM BRETAGNE										976	34	23.0%	56.0%	25
2013	PC	CONCOURS COMMUN MINES-PONTS	Concours Commun Mines Ponts PC	3498	32.0%	29.0%	1023	22.0%	39.0%	984	23.0%	39.0%		230			220
2013	PC	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS	2494	30.0%	30.0%	472	22.0%	37.0%	316	22.0%	38.0%	232	87	32.0%	37.0%	88
2013	PC	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS - étr.	116	36.0%	28.0%	38	23.0%	43.0%	28	21.0%	47.0%	19	9	22.0%	45.0%	6
2013	PC	BANQUE CENTRALE-SUPELEC	SUPELEC	2332	28.0%	32.0%	770	24.0%	37.0%	711	24.0%	39.0%	539	96	19.0%	50.0%	100
2013	PC	BANQUE CENTRALE-SUPELEC	SUPELEC - étr.	102	34.0%	32.0%	30	23.0%	40.0%	27	22.0%	41.0%	24	5	20.0%	40.0%	2
2013	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LYON	2831	31.0%	30.0%	632	24.0%	39.0%	517	24.0%	40.0%	483	63	36.0%	40.0%	62
2013	PC	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1862	31.0%	34.0%	884	29.0%	39.0%	772	30.0%	40.0%	771	33	36.0%	31.0%	40
2013	PC	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique) - étr.	53	45.0%	34.0%				20	30.0%	40.0%	20	1	0.0%	100.0%	2
2013	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE	2724	31.0%	31.0%	706	28.0%	42.0%	604	27.0%	45.0%	569	48	33.0%	50.0%	50
2013	PC	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES	2836	32.0%	32.0%	679	28.0%	43.0%	619	28.0%	44.0%	544	54	37.0%	43.0%	50
2013	PC	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE	2554	32.0%	30.0%	1101	30.0%	33.0%	968	31.0%	34.0%	968	73	46.0%	36.0%	80
2013	PC	BANQUE CENTRALE-SUPELEC	ECOLE NAVALE Brest	490	24.0%	37.0%	154	22.0%	51.0%	67	17.0%	54.0%	50	16	12.0%	69.0%	16
2013	PC	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1060	29.0%	35.0%	779	29.0%	35.0%	226	26.0%	33.0%	225	22	13.0%	37.0%	20
2013	PC	BANQUE CENTRALE-SUPELEC	ENSIIE Evry	930	28.0%	37.0%	650	28.0%	36.0%	174	28.0%	37.0%	171	4	0.0%	25.0%	10
2013	PC	BANQUE CENTRALE-SUPELEC	CENTRALE PARIS -CI										3	2	0.0%	0.0%	5
2013	PC	BANQUE CENTRALE-SUPELEC	SUPELEC -CI										0	0	0.0%	0.0%	1
2013	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LYON -CI										0	0	0.0%	0.0%	1
2013	PC	BANQUE CENTRALE-SUPELEC	CENTRALE LILLE -CI										0	0	0.0%	0.0%	1
2013	PC	BANQUE CENTRALE-SUPELEC	CENTRALE NANTES -CI										0	0	0.0%	0.0%	1
2013	PC	BANQUE CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique) -CI										0	0	0.0%	0.0%	2
2013	PC	BANQUE CENTRALE-SUPELEC	CENTRALE MARSEILLE -CI										0	0	0.0%	0.0%	2
2013	PC	BANQUE CENTRALE-SUPELEC	Cycle International Centrale-Supelec	21	42.0%	24.0%	10	30.0%	10.0%	3	0.0%	0.0%		2			13
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSMM Besançon										3082	17	35.0%	24.0%	22
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Electronique										2341	12	8.0%	50.0%	13
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Informatique										2088	6	16.0%	34.0%	5
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Mathématiques et Mécanique										1643	13	0.0%	39.0%	12
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEIRB-MATMECA Bordeaux Télecom.										2211	10	20.0%	50.0%	8
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSI Bourges Risques Industriels (MRI)										3248	24	29.0%	50.0%	27
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSI Bourges Informatique (STI)										3211	2	0.0%	100.0%	4
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSICAEN Electronique et Physique Appliquée										2889	17	23.0%	42.0%	20
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	EISTI Cergy - Pau										2794	16	18.0%	13.0%	16
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ISIMA Clermont-Ferrand										3239	8	25.0%	38.0%	8
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - ENSE3										1475	60	30.0%	44.0%	60
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - ENSIMAG										793	15	26.0%	67.0%	15
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Esisar										2895	5	0.0%	20.0%	6
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Pagora										2872	12	25.0%	17.0%	17
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Phelma (Physique Electronique Télécoms)										1624	36	19.0%	25.0%	42
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Phelma (Physique Matériaux Procédés)										1379	74	36.0%	21.0%	72
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	CPE LYON Electronique										3221	5	0.0%	20.0%	8
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEM Nancy Pluriscientifique										2736	26	34.0%	16.0%	24
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEM Nancy Ingénierie des systèmes numériques										2826	2	0.0%	50.0%	3
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSG Nancy										2804	10	40.0%	40.0%	12
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	SUPMECA Paris										2135	15	20.0%	54.0%	18
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	SUPMECA Toulon										2338	10	20.0%	30.0%	10
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSGTI Pau - Génie des Procédés										3184	11	36.0%	37.0%	10
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ISAE-ENSMA Poitiers										1686	29	17.0%	45.0%	28
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSI Poitiers Energie										2996	13	7.0%	39.0%	15
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENGEES Strasbourg Fonctionnaire										1804	2	0.0%	0.0%	2
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENGEES Strasbourg Civil (apprenti)										2902	2	50.0%	0.0%	2
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENGEES Strasbourg Civil (étudiant)										3193	13	61.0%	31.0%	11
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	TELECOM PHYSIQUE Strasbourg										3034	31	41.0%	36.0%	30
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Electronique et Traitement du Signal										2092	20	15.0%	15.0%	14
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Génie Electrique et Automatique										1791	10	10.0%	10.0%	10
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Hydraulique et Mécanique des Fluides										1148	18	44.0%	28.0%	19
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Informatique et Mathématiques appliquées										885	1	0.0%	100.0%	2
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSEEIHT Toulouse Télécom.réseaux										1627	6	83.0%	17.0%	8
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIACET Toulouse Génie des Procédés										2226	22	13.0%	28.0%	17
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIACET Toulouse Génie Industriel										2247	8	37.0%	63.0%	10
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENAC Toulouse Civil										832	17	23.0%	36.0%	19
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENAC Toulouse Fonctionnaire										289	2	0.0%	50.0%	2
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSICA (ISAE) Toulouse										493	22	22.0%	50.0%	20
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIAME Valenciennes Méca Energ.										3248	7	28.0%	43.0%	20
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSIAME Valenciennes Mécatronique										3225	4	0.0%	25.0%	6
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Concours Commun Polytechnique PC-Physique	4912	33.0%	28.0%	3802	33.0%	31.0%	3248	35.0%	31.0%		633			667
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSCBP Bordeaux - Chimie-Physique										2182	44	61.0%	19.0%	50
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSICAEN Mat. et Chimie										2691	24	41.0%	30.0%	32
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Clermont-Ferrand										2682	36	55.0%	31.0%	40
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Lille										2229	38	42.0%	43.0%	45
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	CPE LYON Chimie										2976	39	61.0%	26.0%	50
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Montpellier										1140	58	53.0%	16.0%	60
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Mulhouse										2433	36	58.0%	20.0%	45
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIC Nancy										2092	53	49.0%	16.0%	60
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Chimie ParisTech										445	59	47.0%	23.0%	60
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSI Poitiers Eau et Genie Civil										3001	21	57.0%	48.0%	18
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Rennes										2429	41	46.0%	25.0%	45
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ECPM Strasbourg										2331	44	63.0%	28.0%	50
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIACET Toulouse Génie chimique										1728	35	37.0%	26.0%	34
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIACET Toulouse Matériaux										1897	32	34.0%	35.0%	33
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSIACET Toulouse Chimie										1269	29	55.0%	21.0%	30
2013	PC	CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Concours Commun Polytechnique PC-Chimie	4725	35.0%	28.0%	3757	35.0%	31.0%	3173	36.0%	31.0%		589			652
2013	PC	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Pilote	536	24.0%	33.0%	71	26.0%	65.0%	19	26.0%	64.0%	-	5	20.0%	100.0%	44*
2013	PC	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Base	477	28.0%	37.0%	77	33.0%	67.0%	20	30.0%	65.0%	-	1	100.0%	100.0%	6*
2013	PC	BANQUE EPREUVES C.C.P Inter-Filière	ECOLE DE L'AIR Méca	457	26.0%	36.0%	74	31.0%	65.0%	19	26.0%	64.0%	-	0	0.0%	0.0%	13*
2013	PC	BANQUE EPREUVES C.C.P Inter-Filière	EEIGM	614	46.0%	35.0%	396	51.0%	36.0%	62	67.0%	39.0%	-	4	25.0%	0.0%	10*
2013	PC	BANQUE EPREUVES C.C.P Inter-Filière	ENSCI Limoges	613	45.0%	37.0%	480	46.0%	37.0%	113	54.0%	47.0%	-	29	48.0%	56.0%	50*
2013	PC	BANQUE EPREUVES C.C.P Inter-Filière	ENSGSI Nancy	552	45.0%	31.0%	333	48.0%	29.0%	50	66.0%	22.0%	-	3	33.0%	0.0%	35*
2013	PC	BANQUE EPREUVES C.C.P Inter-Filière	ESM Saint-Cyr	488	23.0%	36.0%	86	18.0%	59.0%	39	15.0%	47.0%	-	9	0.0%	45.0%	70*
2013	PC	BANQUE EPREUVES C.C.P Inter-Filière	Grenoble INP - Génie Industriel	1108	36.0%	34.0%	363	37.0%	42.0%	71	42.0%	39.0%	-	11	45.0%	64.0%	80*
2013	PC	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Informatique et réseaux										109	8	0.0%	50.0%	4
2013	PC	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Mécanique										106	5	40.0%	60.0%	6
2013	PC	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Automatique et Systèmes										109	4	0.0%	25.0%	5
2013	PC	BANQUE EPREUVES C.C.P	ENSISA Mulhouse Textile et Fibres										111	9	55.0%	67.0%	7
2013	PC	BANQUE EPREUVES C.C.P	ENSISA Mulhouse PC	709	42.0%	31.0%	656	43.0%	31.0%	111	43.0%	38.0%		26			22
2013	PC	BANQUE EPREUVES C.C.P	ENSTIB Epinal	336	40.0%	38.0%	239	40.0%	36.0%	16	31.0%	32.0%	9	1	0.0%	0.0%	6
2013	PC	BANQUE EPREUVES C.C.P	EOST Strasbourg	615	38.0%	34.0%	348	37.0%	33.0%	73	39.0%	31.0%	57	10	50.0%	40.0%	12
2013	PC	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Civil	2588	34.0%	33.0%	1297	31.0%	39.0%	402	38.0%	39.0%	402	13	53.0%	39.0%	15
2013	PC	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Fonctionnaire	2588	34.0%	33.0%	1297	31.0%	39.0%	402	38.0%	39.0%	372	24	16.0%	34.0%	24
2013	PC	CONCOURS COMMUN TPE	ENTPE Vaulx en Velin Etranger				37	35.0%	30.0%	10	40.0%	20.0%	10	1	100.0%	0.0%	1
2013	PC	CONCOURS COMMUN TPE	EIVP Paris Civil	2588	34.0%	33.0%	1334	31.0%	39.0%	443	38.0%	40.0%	425	15	33.0%	47.0%	21
2013	PC	CONCOURS COMMUN TPE	EIVP Paris Fonctionnaire	2588	34.0%	33.0%	1297	31.0%	39.0%	433	38.0%	40.0%	222	6	83.0%	67.0%	6
2013	PC	CONCOURS COMMUN TPE	Mines de Douai Fonct.	2588	34.0%	33.0%	1297	31.0%	39.0%	402	38.0%	39.0%	161	2	50.0%	50.0%	2
2013	PC	CONCOURS TELECOM INT	TELECOM PHYSIQUE Strasbourg - TIC et Santé	1923	32.0%	35.0%	1294	32.0%	35.0%	88	51.0%	29.0%	110	7	42.0%	58.0%	7
2013	PC	CONCOURS TELECOM INT	ENSSAT Lannion	1923	32.0%	35.0%	1540	33.0%	34.0%	124	31.0%	38.0%	122	3	0.0%	0.0%	8
2013	PC	CONCOURS TELECOM INT	ENSG Marne la Vallée Civil				1345	32.0%	35.0%	47	31.0%	30.0%	45	0	0.0%	0.0%	7
2013	PC	CONCOURS TELECOM INT	TELECOM Nancy	1923	32.0%	35.0%	1266	31.0%	35.0%	74	35.0%	30.0%	70	4	25.0%	0.0%	5
